iter	Passed	Remaining
1434	47863	26049
1435	47893	26014
1436	47923	25979
1437	47955	25945
1438	47988	25911
1439	48018	25876
1440	48046	25840
1441	48081	25808
1442	48120	25777
1443	48153	25743
1444	48185	25709
1445	48215	25675
1446	48265	25650
1447	48323	25629
1448	48361	25599
1449	48398	25567
1450	48428	25532
1451	48456	25496
1452	48489	25463
1453	48519	25427
1454	48552	25394
1455	48583	25359
1456	48614	25324
1457	48644	25289
1458	48677	25255
1459	48711	25223
1460	48742	25188
1461	48773	25153
1462	48803	25119
1463	48832	25083
1464	48872	25053
1465	48904	25019
1466	48936	24985
1467	48967	24950
1468	49003	24918
1469	49035	24884
1470	49066	24850
1471	49097	24815
1472	49128	24780
1473	49161	24747
1474	49191	24712
1475	49223	24678
1476	49255	24644
1477	49286	24609
1478	49318	24575
1479	49348	24541
1480	49378	24506
1481	49411	24472
1482	49443	24438
1483	49477	24405
1484	49507	24370
1485	49539	24336
1486	49568	24300
1487	49603	24268
1488	49636	24234
1489	49662	24198
1490	49694	24164
1491	49726	24130
1492	49760	24096
1493	49791	24062
1494	49823	24028
1495	49855	23994
1496	49885	23959
1497	49917	23925
1498	49949	23892
1499	49980	23857
1500	50009	23821
1501	50042	23788
1502	50073	23753
1503	50103	23719
1504	50133	23684
1505	50164	23650
1506	50194	23615
1507	50224	23580
1508	50257	23546
1509	50288	23512
1510	50319	23478
1511	50352	23444
1512	50382	23409
1513	50416	23376
1514	50446	23342
1515	50479	23308
1516	50513	23275
1517	50543	23240
1518	50575	23206
1519	50605	23172
1520	50639	23138
1521	50671	23105
1522	50702	23070
1523	50729	23034
1524	50759	22999
1525	50793	22966
1526	50824	22932
1527	50855	22898
1528	50887	22864
1529	50919	22830
1530	50953	22797
1531	50984	22763
1532	51013	22727
1533	51043	22693
1534	51073	22658
1535	51107	22625
1536	51137	22590
1537	51167	22556
1538	51200	22522
1539	51237	22491
1540	51270	22457
1541	51301	22423
1542	51335	22390
1543	51369	22357
1544	51426	22334
1545	51481	22310
1546	51517	22278
1547	51559	22249
1548	51588	22213
1549	51615	22177
1550	51648	22144
1551	51679	22110
1552	51707	22074
1553	51739	22040
1554	51769	22006
1555	51803	21973
1556	51837	21940
1557	51867	21905
1558	51902	21872
1559	51932	21838
1560	51964	21804
1561	51995	21770
1562	52025	21735
1563	52056	21701
1564	52090	21668
1565	52122	21634
1566	52153	21600
1567	52186	21566
1568	52218	21533
1569	52254	21500
1570	52284	21466
1571	52316	21432
1572	52345	21397
1573	52379	21364
1574	52410	21330
1575	52442	21296
1576	52474	21262
1577	52506	21228
1578	52538	21194
1579	52567	21159
1580	52598	21125
1581	52630	21092
1582	52666	21060
1583	52696	21025
1584	52729	20992
1585	52760	20957
1586	52790	20923
1587	52822	20889
1588	52854	20855
1589	52891	20823
1590	52920	20789
1591	52954	20756
1592	52985	20721
1593	53016	20687
1594	53045	20652
1595	53077	20618
1596	53108	20584
1597	53138	20550
1598	53168	20516
1599	53200	20482
1600	53233	20448
1601	53263	20414
1602	53294	20380
1603	53321	20344
1604	53350	20309
1605	53384	20276
1606	53414	20242
1607	53445	20208
1608	53478	20175
1609	53512	20141
1610	53543	20107
1611	53572	20073
1612	53602	20038
1613	53634	20004
1614	53666	19971
1615	53694	19936
1616	53728	19903
1617	53755	19867
1618	53785	19833
1619	53818	19799
1620	53850	19766
1621	53880	19731
1622	53911	19697
1623	53941	19663
1624	53973	19629
1625	54003	19595
1626	54033	19560
1627	54062	19526
1628	54091	19491
1629	54125	19458
1630	54154	19423
1631	54184	19389
1632	54215	19355
1633	54246	19321
1634	54276	19287
1635	54307	19253
1636	54337	19219
1637	54369	19185
1638	54401	19151
1639	54431	19117
1640	54464	19083
1641	54497	19050
1642	54532	19018
1643	54606	18999
1644	54675	18978
1645	54720	18949
1646	54755	18916
1647	54785	18882
1648	54815	18848
1649	54844	18813
1650	54879	18780
1651	54912	18747
1652	54941	18712
1653	54973	18678
1654	55004	18645
1655	55036	18611
1656	55064	18576
1657	55091	18540
1658	55118	18505
1659	55149	18471
1660	55181	18438
1661	55211	18403
1662	55238	18368
